DAY,HR,5G,REGION,MARKET,MARKET_DESC,SITE,GNB,DU,SECTOR,CARRIER,5GNR_ENDC_Setup_Failure_Num,5GNR_ENDC_Setup_Failure_Den,5GNR_ENDC_Setup_Failure_%,5GNR_Addition_Failure_%,5GNR_ENDC_Drop_Num,5GNR_ENDC_Drop_Den,5GNR_ENDC_Drop_%,5GNR_DL_MAC_Volume_MB,5GNR_UL_MAC_Volume_MB,5GNR_Peak_numOf_UE,5GNR_DL_RLC_ACK_%,5GNR_DL_RLC_Delay_ms,5GNR_PUSCH_Slot_Utilization,5GNR_PDSCH_Slot_Utilization,5GNR_DL_UE_MAC_Throughput_Mbps_19Q3,5GNR_UL_MAC_UE_Throughput_Mbps_19Q3,5GNR_DL_MAC_Cell_Throughput_Mbps,5GNR_UL_MAC_Cell_Throughput_Mbps,5GNR_Addition_Failure_Num,5GNR_Addition_Failure_Den,5GNR_DL_MAC_Cell_Throughput_Num,5GNR_DL_MAC_Cell_Throughput_Den,pmEndcSetupUeAtt,pmEndcSetupUeSucc,5GNR_Cell_Availability_%,EBSN_DL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Drop_%,EBSN_MAC_DL_DRB_Volume_MB,EBSN_MAC_DL_DRB_Volume_MB_NSA,EBSN_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_FWA_ENDC_Drop_%,EBSN_NSA_FWA_ENDC_Setup_Fail_%,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB,EBSN_NSA_FWA_RLC_Delay_ms,EBSN_NSA_FWA_UL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_DL_UE_MAC_Throughput_Mbps,EBSN_NSA_Mobility_ENDC_Drop_%,EBSN_NSA_Mobility_ENDC_PScellChange_Fail_%,EBSN_NSA_Mobility_ENDC_Setup_Fail_%,EBSN_NSA_Mobility_MAC_DL_DRB_Volume_MB,EBSN_NSA_Mobility_MAC_UL_DRB_Volume_MB,EBSN_NSA_Mobility_RLC_Delay_ms,EBSN_NSA_Mobility_UL_UE_MAC_Throughput_Mbps,EBSN_ENDC_Peak_UE_FWA_Spid125,EBSN_ENDC_Peak_UE_FWA_Spid125_Avg,EBSN_ENDC_Peak_UE_FWA_Spid125_Max,EBSN_NSA_FWA_ENDC_Drop_%_num,EBSN_NSA_FWA_ENDC_Drop_%_den,EBSN_NSA_FWA_ENDC_Setup_Fail_%_num,EBSN_NSA_FWA_ENDC_Setup_Fail_%_den,EBSN_NSA_FWA_MAC_DL_DRB_Volume_MB_%_of_Total,EBSN_NSA_FWA_MAC_UL_DRB_Volume_MB_%_of_Total,5GNR_RACH_Msg3_Failure_%,5GNR_RACH_Msg3_Failure_%_Den,5GNR_RACH_Msg3_Failure_%_Num,5G_NR_Radio_Interference_PUSCH,5G_NR_Radio_Interference_PUSCH_gt_neg100dBm_perPRB_%,pmHoExeAttOutIntraGnb,pmRadioRaCbFailMsg1Ooc
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0001,08,0,4,0,0.41,0,6,0,137.95,28.2,1,99.67,11.15,2.13,2.64,55.43,4.09,11.62,2.94,8,1940,1103.59,94.95,4,4,100,56.59,0,113.77,6.85,28,NaN,NaN,NaN,0,0,NaN,NaN,62.81,0,100,0,6.85,0.2,64.7,3.71,0,0,0,0,0,0,0,0,0,22.57,483,109,-120.46,0,4,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0002,08,0,37,0,6.27,0,34,0,236.16,39.4,1,98.55,12.96,3.18,3.28,58.13,1.4,16.01,2.75,2627,41884,1889.24,117.98,37,37,100,58.67,0,322.83,8.48,43.21,20.5,0,0,0.01,0.01,1.31,0.67,41.21,0,73.08,0,8.47,26.26,14.19,7.83,1,1,1,0,2,0,3,0,0.02,42.7,1061,453,-119.95,0,35,68
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AIRPORT_INDUSTRIAL_PARK,1439396,0001,0003,08,0,27,0,6.45,0,27,0,332.4,18.35,3,99.72,28.33,2,3.58,96.63,2.07,20.61,2.04,1566,24273,2659.19,129.03,27,27,100,98.09,0,670.07,116.29,19.61,NaN,NaN,NaN,0,0,NaN,NaN,29.11,0,100,0,116.29,3.28,12.61,1.6,0,0,0,0,0,0,0,0,0,67.54,841,568,-120.49,0,0,58
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,10,0,215,0,2.94,31,259,11.97,3188.29,131.57,12,94.08,12.93,51.2,15.9,44.91,0.29,55.69,2.86,13115,446770,25506.35,458.02,215,215,100,44.91,11.97,3276.43,2949.14,131.4,62.57,22.22,0,841.81,26.02,6.51,1.97,43.51,11.2,0.48,0,2107.33,65.59,12.46,0.19,6,6,6,4,18,0,17,25.69,19.8,38.37,2017,774,-105.56,1.91,28,41
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0001,11,0,73,0,1.3,1,75,1.33,3508.1,195.39,8,99.24,4.49,24.66,12.26,119.51,4.56,79.45,8.8,219,16863,28064.81,353.22,73,73,100,119.36,1.33,3244.5,3240.69,195.74,172.5,0,0,2893.84,147.09,2.72,5.4,42.85,6.25,0,0,346.84,29.96,19.11,2.85,5,5,5,0,59,0,57,89.19,75.14,38.16,228,87,-111.69,0,2,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,10,0,526,0,4.82,8,497,1.61,4537.95,569.26,17,99.19,2.72,63.95,18.56,172.77,1.15,67.91,9.89,48918,1015706,36303.56,534.58,526,526,100,173.09,1.61,4272.44,4061.15,570.79,259.35,0.48,0,2305.83,144.62,1.77,1.33,109.07,2.42,0.33,0,1755.32,345.77,3.45,1.07,9,9,9,1,208,0,209,53.97,25.34,38.57,1838,709,-114.63,0,45,53
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0002,11,0,61,0,10.33,0,54,0,515.47,31.79,6,98.43,3.24,5.99,2.23,201.97,3.37,64.18,5.9,1525,14762,4123.74,64.25,61,61,100,202.05,0,684.26,682.74,31.83,216.45,0,0,623.7,27.36,3.3,3.95,99.79,0,0,0,59.04,2.33,2.5,1.12,6,6,6,0,41,0,46,91.15,85.97,47.47,217,103,-115.4,0,4,16
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,10,0,1280,0,4.25,60,1231,4.87,16023.77,1005.82,50,98.91,7.77,91.68,46.79,84.06,0.58,95.13,12.19,715520,16819200,128190.17,1347.53,1280,1280,100,83.12,4.87,14162.78,11775.77,1004.89,188.39,1.32,0,3451.97,76.04,3.82,0.46,66.56,6.04,0.03,0,8323.8,681.81,8.9,0.54,11,11,11,4,304,0,330,24.37,7.57,37.25,12581,4686,-111.51,0,286,218
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0003,11,0,763,0,2.41,11,645,1.71,5177.2,446.99,30,94.74,6.94,42.4,21.21,100.88,2.87,67.81,11.71,51121,2119614,41417.58,610.83,763,763,100,101.93,1.71,6823.64,6710.91,447.4,157.5,0.31,0,3836.75,150.18,2.99,1.77,74.5,3.12,0,0,2865.14,259.91,11.89,3.38,14,14,14,1,325,0,326,56.23,33.57,30.17,2711,818,-113.9,0,15,24
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,04,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,08,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,10,1,1575,0.06,1.23,37,1650,2.24,25846.5,1475.09,64,99.44,5.73,95.14,65.9,82.2,0.72,108.95,17.23,167604,13592250,206772.01,1897.9,1575,1574,100,82.1,2.24,23663.31,21754.27,1478.42,95.14,0.41,0,9872.41,238.15,2.06,1.03,75.75,2.56,0,0.07,11854.01,932.65,7.89,0.6,19,19,19,1,242,0,239,41.72,16.11,30.84,8529,2630,-115.22,0,291,3
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALACHUA,1437648,0001,0004,11,0,973,0,1.1,1,938,0.11,13739.19,586.38,36,98.22,3.88,49.47,47.78,85.08,3.23,79.88,13.17,21406,1940162,109913.5,1375.96,973,973,100,84.34,0.11,15116.44,15041.09,588.89,84.73,0,0,11911.22,362.8,3.4,4.1,83.39,0.26,0,0,3129.87,185.59,5.37,2.74,22,22,22,0,550,0,554,78.8,61.61,20.28,1972,400,-115.38,0,23,11
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,10,1,2331,0.04,0.54,103,2215,4.65,33365.64,2518.03,72,97.66,10.28,98.41,64.24,76.95,0.82,144.27,28.43,233044,43552404,266925.13,1850.13,2331,2330,100,77.1,4.65,32016.51,23333.13,2523.17,82.2,1.07,0,8282.48,1068.96,4.63,1.7,55.07,8.32,0.36,0.09,15050.43,776.75,16.48,0.4,32,32,32,12,1121,0,1164,25.87,42.37,35.89,18592,6672,-109.41,0.01,123,24
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0001,11,0,871,0,0.61,5,871,0.57,13012.45,905.23,43,98.21,7.07,59.36,47.51,80.97,4.2,76.07,16.94,25259,4153799,104099.59,1368.43,871,871,100,81.07,0.57,12220.08,12103.8,904.64,102.8,0,0,8513.79,550.74,3.51,6.23,65.05,1.47,0.22,0,3590.01,253.04,14.84,2.54,30,30,30,0,530,0,532,69.67,60.88,29.81,4740,1413,-112.77,0,11,16
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,10,0,3698,0,2.12,98,3644,2.69,40653.88,2513.86,117,99.13,9.57,98.51,86.61,85.61,0.93,130.38,28.35,1782436,83937204,325231.07,2494.43,3698,3698,100,85.5,2.69,37453.69,33427.91,2510.97,123.3,1.52,0,11091.27,581.4,3.25,0.74,76.18,3.3,0.21,0,22336.63,1283.49,13.39,0.81,50,50,50,19,1249,0,1265,29.61,23.15,42.94,22216,9540,-114.8,0,114,257
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0002,11,0,1687,0,2.34,19,1524,1.25,18119.69,1555.16,56,97.78,7.53,70.16,64.43,79.04,4.64,78.12,24.63,200753,8561525,144957.53,1855.64,1687,1687,100,79.06,1.25,21548.08,21433.09,1557.23,94.37,0,0,14435.88,445.09,5.05,3.33,60.12,2.31,0,0,6997.21,980.1,12.24,5.32,29,29,29,0,702,0,709,66.99,28.58,38.82,4956,1924,-115.21,0,9,97
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,10,0,166,0,7.17,4,168,2.38,1842.02,211.48,17,99.4,6.18,22.17,9.31,99.61,2.43,54.93,10.6,35192,490696,14736.14,268.25,166,166,100,99.71,2.38,1624.94,1406.13,211.52,26.62,66.67,0,1.14,0.22,11.46,0.09,96.68,1.21,0,0,1404.99,176.7,6.39,2.31,1,1,1,2,3,0,1,0.07,0.1,45.7,2744,1254,-115.01,0,205,210
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLEY_KATZ,1437657,0001,0003,11,0,50,0,7.4,3,69,4.35,516.23,28.39,6,99.58,7.43,4.5,2.59,146.44,9.27,55.44,7,2050,27700,4129.84,74.5,50,50,100,146.44,4.35,655.34,648.58,28.38,NaN,0,0,0,0,0.8,NaN,147,4.48,0,0,648.58,24.84,7.44,9.41,1,1,1,0,2,0,3,0,0.01,52.63,513,270,-115.33,0,5,39
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0001,10,1,1443,0.07,1.89,37,1419,2.61,52866.45,3083.02,74,98.09,4.85,90.56,67.6,118.88,2.33,217.25,37.83,275409,14546883,422931.56,1946.74,1443,1442,100,119.05,2.61,50005.17,45856.77,3085.39,133.79,0,0,38183.02,1411.94,4.31,3.61,73.36,5.6,0.06,0.15,7673.75,634.61,7.81,0.87,41,41,41,0,758,0,755,76.36,45.76,34.76,9897,3440,-113.59,0,239,95
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0001,11,0,924,0,1.14,1,918,0.11,16139.22,1368.91,45,99.55,4.69,65.72,60.37,96.17,4.54,74.26,23.14,23100,2032800,129113.75,1738.72,924,924,100,96.14,0.11,17906.62,17827.85,1368.9,98.78,0,0,14428.98,625.17,3.42,3.42,90.38,0.44,0.34,0,3398.88,503.49,8.96,7.46,34,34,34,0,691,0,676,80.58,45.67,23.68,2175,515,-114.15,0,20,9
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0002,10,4,2896,0.14,12.08,112,2847,3.93,52073.05,2640.27,93,99.01,10.94,99.38,77,131.93,0.78,187.86,29.52,4575404,37876784,416584.38,2217.56,2896,2892,100,131.84,3.93,50128.19,44460.43,2635.79,104.72,0.16,0,7038.33,606.71,3.71,1.91,131.91,4.97,0.46,0.17,37422.09,1379.21,13.11,0.54,31,31,31,1,613,0,604,14.04,23.02,28.95,11515,3334,-114.29,0,222,1528
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0002,11,2,881,0.23,9.94,11,885,1.24,14315.29,1739.85,39,98.56,8.92,82.84,55.75,81.4,2.91,71.33,23.34,214094,2154926,114522.33,1605.57,881,879,100,81.47,1.24,15452.34,15381.43,1739.09,60,0,0,8169.12,734.35,3.62,2.98,100.99,2.28,0.25,0.4,7212.32,843.13,14.24,2.85,22,22,22,0,403,0,386,52.87,42.23,24.55,2208,542,-113.93,0,11,237
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0003,10,0,971,0,2.55,6,932,0.64,30098.37,1870.78,51,99.2,3.94,82.31,66.11,201.11,2.24,126.47,25.25,158273,6194980,240786.95,1903.93,971,971,100,201.4,0.64,27941.94,19584.49,1867.16,196.78,0.22,0,13278.3,716.65,3.73,2.5,161.97,1.07,0,0,6306.19,642.65,6.14,1.67,23,23,23,1,465,0,490,47.52,38.38,42.87,6217,2665,-114.29,0,164,21
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_CORNER_DELI,1437285,0001,0003,11,0,534,0,1.46,1,503,0.2,11044.58,451.08,27,99.25,2.86,46.81,40.31,131.05,3.25,76.1,10.71,12282,838914,88356.6,1161.02,534,534,100,131.11,0.2,11637.84,11452.05,456.27,126.09,0,0,10652.99,348.51,2.1,2.94,151.09,0.71,0.57,0,799.06,57.46,6.16,5.67,21,21,21,0,362,0,377,91.54,76.38,41.28,1548,639,-114.52,0,11,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,08,0,178,0,0.15,0,197,0,605.24,197.8,5,97.84,21.66,26.57,10.76,47.91,1.32,12.5,1.65,356,237808,4841.9,387.36,178,178,100,49.26,0,684.52,149.35,197.74,NaN,NaN,NaN,0,0,NaN,NaN,29.16,0,38.89,0,149.35,4.45,15.5,2.4,0,0,0,0,0,0,0,0,0,18.22,1334,243,-119.79,0,30,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,10,0,1257,0,0.05,32,1272,2.52,22720.94,1636,42,98.52,4.61,83.29,47.98,167.54,1.22,131.55,21.82,2514,5212779,181767.51,1381.77,1257,1257,100,168.14,2.52,21022.87,13411.83,1633.09,191.81,0.2,0,8390.21,331.87,2.53,1.14,62.66,3.99,3.2,0,5021.61,296.35,10.32,0.62,22,22,22,1,496,0,475,39.91,20.32,18.02,4145,747,-114.39,0,86,2
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0001,11,0,1088,0,0.25,7,1063,0.66,8912.18,549.86,32,97.73,3.64,41.95,30.1,122.83,6.2,82.25,14.56,4352,1765824,71297.47,866.85,1088,1088,100,122.86,0.66,10213.24,10167.25,549.67,134.18,0,0,9041.58,424.98,2.71,7.02,87.34,3.83,0.58,0,1125.66,56.8,10.69,3.25,26,26,26,0,880,0,882,88.53,77.31,18.22,1619,295,-114.5,0,5,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,08,0,92,0,0.2,2,95,2.11,147.89,19.78,3,99.31,12.34,1.69,2.72,34.43,3.77,12.09,2.6,92,45172,1183.15,97.87,92,92,100,35.17,2.11,193.96,53.53,19.99,38.13,0,0,11.43,0.48,17.42,5.78,14.11,5.56,42.86,0,42.1,1.67,23.92,1.48,1,1,1,0,59,0,60,5.89,2.38,21.22,490,104,-119.43,0,21,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,10,0,603,0,1.16,18,630,2.86,21141.97,1548.51,28,99.54,3.36,79.92,54.31,107.5,2.18,108.13,21.53,27135,2340243,169135.75,1564.24,603,603,100,108.07,2.86,20549.72,12959.16,1549.37,212.41,0,0,9351.68,415.82,1.71,1.86,62.65,4.74,7.56,0,3607.48,135.85,11.37,0.54,15,15,15,0,250,0,243,45.51,26.84,39.52,3836,1516,-114.19,0,62,42
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0002,11,0,508,0,4.28,1,502,0.2,9196.5,364.8,22,99.77,2.35,33.06,25.99,158.51,7.06,98.29,12.26,26416,617728,73572.02,748.54,508,508,100,158.78,0.2,8808.34,8799.79,364.81,188.36,0,0,8229.5,272.25,2.06,12.71,69.74,0.98,6.8,0,570.3,64.46,6.02,3.56,18,18,18,0,400,0,397,93.43,74.63,36.86,1164,429,-114.3,0,6,52
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,08,0,234,0,0.23,0,235,0,294.56,45.42,6,99.44,10.77,4.53,6.67,44.79,3.13,9.81,2.23,936,404586,2356.47,240.12,234,234,100,46.19,0,504.23,341.45,47.19,NaN,NaN,NaN,0,0,NaN,NaN,43.54,0,26.32,0,341.44,16.69,10.74,5.29,0,0,0,0,0,0,0,0,0,23.25,1725,401,-120.01,0,27,4
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,10,0,644,0,0.14,6,648,0.93,11965.98,3206.14,24,99.35,2.54,69.39,54.37,105.55,8.17,61.13,51.34,3220,2335144,95727.87,1565.93,644,644,100,105.66,0.93,11386.53,7245.01,3203.21,120.72,0,0,4961.96,1997.12,1.19,9.06,122.28,1.42,5.32,0,2283.05,275.03,5.82,2.82,13,13,13,0,224,0,224,43.58,62.35,29.49,3621,1068,-115.16,0,107,5
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1437078,0001,0003,11,0,426,0,0.1,2,422,0.47,1763.5,124.38,18,99.16,4.6,15.61,8.4,125.34,8.73,58.33,8.85,426,430260,14108,241.89,426,426,100,125.29,0.47,1792.85,1787.67,124.52,118.38,0,0,600.96,22.94,2.45,3.23,130.34,0.94,5.88,0,1186.71,92.72,5.63,12.95,8,8,8,0,209,0,209,33.52,18.42,24.58,1009,248,-115.28,0,2,1
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0001,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0002,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_ALLTEL_LAKEWOOD,1439078,0001,0003,01,0,0,NaN,NaN,0,0,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,0,0,0,0,0,0,0,NaN,NaN,NaN,0,0,NaN,NaN,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0001,10,0,392,0,3.78,15,385,3.9,7303.93,256.29,20,94.57,7.13,81.85,27.02,57.18,0.22,75.1,3.48,20384,538608,58431.41,778.08,392,392,100,57.04,3.9,7370.43,7286.08,255.34,195.88,0,0,4250.06,137.32,2.83,0.21,37.27,6,0,0,3036.03,94.66,12.77,0.24,10,10,10,0,135,0,136,57.66,53.78,47.88,1322,633,-110.26,0.09,21,32
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0001,11,0,48,0,8.59,0,44,0,248.95,13.64,5,98.48,5.89,2.56,1.57,40.16,2.59,43.96,5.92,816,9504,1991.59,45.31,48,48,100,40.16,0,135.54,135.48,13.64,32.21,0,0,0.43,0.42,17.35,2.7,40.16,0,0,0,135.05,12.23,5.67,2.58,2,2,2,0,25,0,25,0.32,3.04,57.46,181,104,-113.27,0,0,11
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0002,10,0,271,0,0.9,11,257,4.28,1745.74,74.06,11,91.41,7.56,46.87,12.57,44.07,0.19,38.59,1.76,2168,240377,13965.95,361.9,271,271,100,44.09,4.28,1766.23,1745.29,73.93,153,3.33,0,59.76,2.83,9.79,0.24,42.92,4.41,0,0,1685.53,66.18,7.52,0.19,4,4,4,1,30,0,28,3.38,3.82,40.39,879,355,-108.1,2.28,0,6
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0002,11,0,1,0,0,0,0,NaN,49.04,0.06,1,100,5.94,0.01,0.52,NaN,29.38,26.12,8.84,0,37,392.35,15.02,1,1,100,NaN,NaN,0.1,0,0.06,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,1,NaN,0,0,0,0,0,0,0,0,0,89.19,37,33,-110.37,0.02,0,0
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0003,10,0,2693,0,3.82,16,2860,0.56,35542.53,2751.44,119,99.55,10.25,99.04,75.78,63.06,0.8,130.28,30.87,1588870,41590692,284340.26,2182.53,2693,2693,100,63.1,0.56,35548.12,29141.13,2754.03,184.12,0,0,265.66,9.42,2.18,4.67,59.49,0.57,0.69,0,28857.8,1702.52,10.86,0.57,3,3,3,0,29,0,28,0.75,0.34,26.67,14854,3962,-114.76,0,41,494
09/04/2025,09,5GNR,Florida,143,Jacksonville,4G5G_AMBER_VALLEY,1437803,0001,0003,11,0,755,0,4.55,10,693,1.44,13751.03,782.13,34,96.65,10.87,46.48,49.27,64.27,7.3,77.52,18.7,45300,995845,110008.23,1419.09,755,755,100,64.3,1.44,12875.23,12529.08,781.88,269.2,0,0,720.23,21.96,1.65,9.38,62.48,1.64,0,0,11803.46,663.54,11.59,7.02,3,3,3,0,83,0,83,5.59,2.81,26.93,1259,339,-115.49,0,10,48
