"id","type","typeid","asm_unique_id","gnb"
3004,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019619"
3005,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019616"
3006,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019603"
3007,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019611"
3008,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019618"
3009,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-10196160","c7ecd319-217b-43fb-a16c-b7da06bf862f","1019613"
3010,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18090010","012699e7-b059-4703-8403-fdc7441d4661","1809100"
3011,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18090010","012699e7-b059-4703-8403-fdc7441d4661","1809102"
3012,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18090010","012699e7-b059-4703-8403-fdc7441d4661","1809001"
3013,"ACPF","ARTNTNBIVZWvGNB-Y-SA-ACPFP-18090010","012699e7-b059-4703-8403-fdc7441d4661","1809101"
3014,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990653"
3015,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990652"
3016,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990651"
3017,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990656"
3018,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990650"
3019,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990655"
3020,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-09906500","22a58787-56a1-463b-b888-c7972a3ac1dd","0990654"
3021,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900510","891e4b42-e0ed-4b37-9721-1402ed6d558c","1290064"
3022,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900510","891e4b42-e0ed-4b37-9721-1402ed6d558c","1290054"
3023,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900510","891e4b42-e0ed-4b37-9721-1402ed6d558c","1290051"
3024,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900510","891e4b42-e0ed-4b37-9721-1402ed6d558c","1290055"
3025,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130453"
3026,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130458"
3027,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130466"
3028,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130452"
3029,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130457"
3030,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11304520","81e52f77-fe96-4624-bc5f-4421e3ae079a","1130456"
3031,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06494391","4e43f8e0-959b-4811-9db0-8b2b81bae24d","0649439"
3032,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06494391","4e43f8e0-959b-4811-9db0-8b2b81bae24d","0649404"
3033,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519574"
3034,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519586"
3035,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519589"
3036,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519594"
3037,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519576"
3038,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519588"
3039,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519575"
3040,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25195881","7a11e690-b110-4183-8207-c17f46079559","2519587"
3041,"ACPF","FRDLNYEKVZWvGNB-Y-SA-ACPFP-08494020","4fa31bce-6515-4837-b2de-062f19374181","0819266"
3042,"ACPF","FRDLNYEKVZWvGNB-Y-SA-ACPFP-08494020","4fa31bce-6515-4837-b2de-062f19374181","0819256"
3043,"ACPF","FRDLNYEKVZWvGNB-Y-SA-ACPFP-08494020","4fa31bce-6515-4837-b2de-062f19374181","0849412"
3044,"ACPF","FRDLNYEKVZWvGNB-Y-SA-ACPFP-08494020","4fa31bce-6515-4837-b2de-062f19374181","0849402"
3045,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07090010","6f1bb742-88c0-4144-807f-ba2bd6585448","0709001"
3046,"ACPF","HNRTNYCRVZWvGNB-Y-SA-ACPFP-07090010","6f1bb742-88c0-4144-807f-ba2bd6585448","0709002"
3047,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360005"
3048,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360223"
3049,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360323"
3050,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360105"
3051,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360011"
3052,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360123"
3053,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360023"
3054,"AUPF","RCKLCAIGVZWvGNB-Y-SA-AUPFP-03600111","ce44de08-0c9b-4a76-8813-6bd425d21f57","0360111"
3055,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10902671","6cf2e311-5f67-41ec-9c25-27ce14b51435","1090267"
3056,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1369363"
3057,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1369362"
3058,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1409550"
3059,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1369361"
3060,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1369360"
3061,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1379406"
3062,"AUPF","SCHZTXCEVZWvGNB-Y-SA-AUPFP-14095801","422a376b-d1a4-4557-bec4-52dbd6a8236b","1409580"
3063,"ACPF","JHTWPADPVZWvGNB-Y-SA-ACPFP-24193000","8b08a3e7-0e5f-4754-818c-b8a3e81e169e","2419300"
3064,"AUPF","ESYRNYENVZWvGNB-Y-SA-AUPFP-07494051","511b91ea-d65b-4e6f-a5e0-11f60f6d72aa","0749405"
3065,"AUPF","ESYRNYENVZWvGNB-Y-SA-AUPFP-07494051","511b91ea-d65b-4e6f-a5e0-11f60f6d72aa","0749406"
3066,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980514"
3067,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980511"
3068,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980513"
3069,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980515"
3070,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980512"
3071,"ACPF","WMTPPAAAVZWvGNB-Y-SA-ACPFP-09805010","7969ba57-d7a4-40be-81a0-e57e381e4fa2","0980501"
3072,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08709081","34d9cd0b-9978-4023-a7e9-fb171ce3c2ea","0870908"
3073,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08709081","34d9cd0b-9978-4023-a7e9-fb171ce3c2ea","0870909"
3074,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029761"
3075,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029750"
3076,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029760"
3077,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029759"
3078,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029753"
3079,"ACPF","NWCSDEBGVZWvGNB-Y-SA-ACPFP-10297550","158894db-032f-489b-a9b9-b12667dc9a7f","1029755"
3080,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11405060","2afa6b83-621e-43f5-9c78-3c904270cbbe","1140507"
3081,"ACPF","RCMDVA83VZWvGNB-Y-SA-ACPFP-11405060","2afa6b83-621e-43f5-9c78-3c904270cbbe","1140506"
3082,"AUPF","JHTWPADPVZWvGNB-Y-SA-AUPFP-24102801","8ccb9227-eefd-47a2-b942-f862e07f4ac7","2410280"
3083,"AUPF","JHTWPADPVZWvGNB-Y-SA-AUPFP-24102801","8ccb9227-eefd-47a2-b942-f862e07f4ac7","2410406"
3084,"ACPF","CHNTVAAVVZWvGNB-Y-SA-ACPFP-11204010","3c314057-78eb-4f64-bb12-e1d6cbee6609","1120401"
3085,"ACPF","CHNTVAAVVZWvGNB-Y-SA-ACPFP-11204010","3c314057-78eb-4f64-bb12-e1d6cbee6609","1120404"
3086,"ACPF","CHNTVAAVVZWvGNB-Y-SA-ACPFP-11204010","3c314057-78eb-4f64-bb12-e1d6cbee6609","1120403"
3087,"AUPF","WNDSCTWLVZWvGNB-Y-SA-AUPFP-06408881","3ecf13e8-3a40-49c6-8d27-6f9db7c86546","0640888"
3088,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290042"
3089,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290040"
3090,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290058"
3091,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290068"
3092,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290006"
3093,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290057"
3094,"AUPF","HSNOTX08VZWvGNB-Y-SA-AUPFP-12900051","99c550a3-bb4d-40f4-b665-b33d426659f6","1290005"
3095,"AUPF","JHTWPADPVZWvGNB-Y-SA-AUPFP-24192901","951e72b4-99b6-4d6f-94e9-4cd1aea3a3c4","2419283"
3096,"AUPF","JHTWPADPVZWvGNB-Y-SA-AUPFP-24192901","951e72b4-99b6-4d6f-94e9-4cd1aea3a3c4","2419290"
3097,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290002"
3098,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290003"
3099,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290029"
3100,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290001"
3101,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290027"
3102,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12900010","d800f30c-fa35-4f27-a057-15b26444e306","1290004"
3103,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10902861","4922e4b5-ba4f-4154-9e4e-8f7d0d2433bd","1090287"
3104,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10902861","4922e4b5-ba4f-4154-9e4e-8f7d0d2433bd","1090289"
3105,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10902861","4922e4b5-ba4f-4154-9e4e-8f7d0d2433bd","1090286"
3106,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10902861","4922e4b5-ba4f-4154-9e4e-8f7d0d2433bd","1090288"
3107,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12199990","391660c8-7fcf-4ed1-87c9-58a426738c47","1209996"
3108,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12199990","391660c8-7fcf-4ed1-87c9-58a426738c47","1219999"
3109,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12199990","391660c8-7fcf-4ed1-87c9-58a426738c47","1229997"
3110,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12199990","391660c8-7fcf-4ed1-87c9-58a426738c47","1209999"
3111,"ACPF","HSNOTX08VZWvGNB-Y-SA-ACPFP-12199990","391660c8-7fcf-4ed1-87c9-58a426738c47","1239998"
3112,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08799011","ce7c7e03-64ba-452e-9fab-78933537f574","0869903"
3113,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08799011","ce7c7e03-64ba-452e-9fab-78933537f574","0879901"
3114,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08799011","ce7c7e03-64ba-452e-9fab-78933537f574","0899903"
3115,"AUPF","WLTPNJ22VZWvGNB-Y-SA-AUPFP-08799011","ce7c7e03-64ba-452e-9fab-78933537f574","0869902"
3116,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099261"
3117,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099258"
3118,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099263"
3119,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099260"
3120,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099257"
3121,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099262"
3122,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099259"
3123,"AUPF","1099256_5GNB_ANJT_AUPFP_109925610","109925610","1099256"
3124,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-06103001","c0aab229-f694-4fef-92e8-2c56ed4ea000","0610301"
3125,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-06103001","c0aab229-f694-4fef-92e8-2c56ed4ea000","0610300"
3126,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-06103001","c0aab229-f694-4fef-92e8-2c56ed4ea000","0610253"
3127,"AUPF","WSBOMAGJVZWvGNB-Y-SA-AUPFP-06103001","c0aab229-f694-4fef-92e8-2c56ed4ea000","0610303"
3128,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10701671","61add330-2509-49de-b4bf-700995c29cdc","1070168"
3129,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10701671","61add330-2509-49de-b4bf-700995c29cdc","1070167"
3130,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10701671","61add330-2509-49de-b4bf-700995c29cdc","1070155"
3131,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10701671","61add330-2509-49de-b4bf-700995c29cdc","1070170"
3132,"AUPF","ANJTMDAHVZWvGNB-Y-SA-AUPFP-10701671","61add330-2509-49de-b4bf-700995c29cdc","1070169"
3133,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819107"
3134,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819104"
3135,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819101"
3136,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819106"
3137,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819111"
3138,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819121"
3139,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819108"
3140,"AUPF","ARTNTNBIVZWvGNB-Y-SA-AUPFP-18191011","3ffa000a-a2e5-4641-9e79-9c60a0bdad93","1819105"
3141,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06695450","e493e4db-b3a9-473d-bc9a-ecc66f44933b","0669550"
3142,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06695450","e493e4db-b3a9-473d-bc9a-ecc66f44933b","0669545"
3143,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06695450","e493e4db-b3a9-473d-bc9a-ecc66f44933b","0669527"
3144,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06695450","e493e4db-b3a9-473d-bc9a-ecc66f44933b","0669526"
3145,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530153"
3146,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530152"
3147,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530155"
3148,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530104"
3149,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530154"
3150,"AUPF","CLMBOHIQVZWvGNB-Y-SA-AUPFP-25301031","09befb80-c1e0-4aad-8381-ce2384669fdf","2530103"
3151,"ACPF","ANJTMDAHVZWvGNB-Y-SA-ACPFP-10701530","6fbe2012-2d73-443c-9a13-e9c2ee2f1db8","1070160"
3152,"ACPF","ANJTMDAHVZWvGNB-Y-SA-ACPFP-10701530","6fbe2012-2d73-443c-9a13-e9c2ee2f1db8","1070154"
3153,"ACPF","ANJTMDAHVZWvGNB-Y-SA-ACPFP-10701530","6fbe2012-2d73-443c-9a13-e9c2ee2f1db8","1070153"
3154,"ACPF","ANJTMDAHVZWvGNB-Y-SA-ACPFP-10701530","6fbe2012-2d73-443c-9a13-e9c2ee2f1db8","1070158"
3155,"ACPF","ANJTMDAHVZWvGNB-Y-SA-ACPFP-10701530","6fbe2012-2d73-443c-9a13-e9c2ee2f1db8","1070161"
3156,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430254"
3157,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430252"
3158,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430250"
3159,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430407"
3160,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430253"
3161,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24302501","a24e7bff-4040-4d17-b618-acfc96c22ce3","2430251"
3162,"AUPF","FRDLNYEKVZWvGNB-Y-SA-AUPFP-08192511","37d54bf6-707d-488b-bc74-5b73ddd0d535","0819263"
3163,"AUPF","FRDLNYEKVZWvGNB-Y-SA-AUPFP-08192511","37d54bf6-707d-488b-bc74-5b73ddd0d535","0819251"
3164,"AUPF","FRDLNYEKVZWvGNB-Y-SA-AUPFP-08192511","37d54bf6-707d-488b-bc74-5b73ddd0d535","0819253"
3165,"AUPF","FRDLNYEKVZWvGNB-Y-SA-AUPFP-08192511","37d54bf6-707d-488b-bc74-5b73ddd0d535","0819261"
3166,"ACPF","2090904_5GNB_NWBL_ACPFP_209090400","P-20909040","2090841"
3167,"ACPF","2090904_5GNB_NWBL_ACPFP_209090400","P-20909040","2090904"
3168,"ACPF","2090904_5GNB_NWBL_ACPFP_209090400","P-20909040","2090842"
3169,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509501"
3170,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509500"
3171,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509596"
3172,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2519580"
3173,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509505"
3174,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509504"
3175,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509503"
3176,"AUPF","CNCQOH22VZWvGNB-Y-SA-AUPFP-25095001","689aa46c-e630-460c-a4b3-6623580fcefd","2509502"
3177,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1169602"
3178,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1159553"
3179,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1169603"
3180,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1159554"
3181,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1169604"
3182,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1159555"
3183,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1169605"
3184,"AUPF","RONKVALVVZWvGNB-Y-SA-AUPFP-11595521","de6e6fbc-c9fb-40a3-9ae6-ca0a83218a51","1159552"
3185,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24292301","b0767ab1-c432-4e60-b1e2-35eda1458a9c","2429230"
3186,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24292301","b0767ab1-c432-4e60-b1e2-35eda1458a9c","2439205"
3187,"AUPF","SFTPPABQVZWvGNB-Y-SA-AUPFP-24292301","b0767ab1-c432-4e60-b1e2-35eda1458a9c","2439203"
3188,"AUPF","BTRHLAGRVZWvGNB-Y-SA-AUPFP-12696061","c382a557-3eb6-4b9f-8ea8-52e1ee42a421","1259506"
3189,"AUPF","BTRHLAGRVZWvGNB-Y-SA-AUPFP-12696061","c382a557-3eb6-4b9f-8ea8-52e1ee42a421","1269606"
3190,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600011"
3191,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600100"
3192,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600099"
3193,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600013"
3194,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600004"
3195,"ACPF","WNDSCTWLVZWvGNB-Y-SA-ACPFP-06000040","8303bc40-12f5-4d11-abf7-11e229b31e90","0600012"
3196,"AUPF","WMTPPAAAVZWvGNB-Y-SA-AUPFP-09805171","43aa0127-dcc7-477f-827c-19237a79a9fe","0980506"
3197,"AUPF","WMTPPAAAVZWvGNB-Y-SA-AUPFP-09805171","43aa0127-dcc7-477f-827c-19237a79a9fe","0980537"
3198,"AUPF","WMTPPAAAVZWvGNB-Y-SA-AUPFP-09805171","43aa0127-dcc7-477f-827c-19237a79a9fe","0980553"
3199,"AUPF","WMTPPAAAVZWvGNB-Y-SA-AUPFP-09805171","43aa0127-dcc7-477f-827c-19237a79a9fe","0980542"
3200,"AUPF","WMTPPAAAVZWvGNB-Y-SA-AUPFP-09805171","43aa0127-dcc7-477f-827c-19237a79a9fe","0980555"
