"KpiResourcePropID","KpiResourceRelMbrID","PropNameExpr","PropValueExpr","CreatedDte","UpdatedDte","KpiResourceTypeID","created","updated"
10976,9359,version,version,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10977,9359,Site,Site,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10978,9359,Domain,Domain,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10979,9359,domainType,domainType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10980,9359,NFName,NFName,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10981,9359,NFType,NFType,1740557574,1740557574,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10982,9360,displayName,deviceName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10983,9360,Market,Market,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10984,9360,Region,Region,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10985,9360,technology,technology,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10986,9360,version,version,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10987,9360,Site,Site,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10988,9360,Domain,Domain,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10989,9360,domainType,domainType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10990,9360,NFName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10991,9360,NFType,NFType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10992,9360,interval,interval,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10993,9361,deviceName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10994,9361,Market,Market,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10995,9361,Region,Region,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10996,9361,technology,technology,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10997,9361,version,version,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10998,9361,Site,Site,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
10999,9361,Domain,Domain,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11000,9361,domainType,domainType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11001,9361,NFName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11002,9361,NFType,NFType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11003,9362,deviceName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11004,9362,Market,Market,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11005,9362,Region,Region,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11006,9362,technology,technology,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11007,9362,version,version,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11008,9362,Site,Site,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11009,9362,Domain,Domain,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11010,9362,domainType,domainType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11011,9362,NFName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11012,9362,NFType,NFType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11013,9363,deviceName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11014,9363,Market,Market,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11015,9363,Region,Region,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11016,9363,technology,technology,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11017,9363,version,version,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11018,9363,Site,Site,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11019,9363,Domain,Domain,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11020,9363,domainType,domainType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11021,9363,NFName,NFName,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
11022,9363,NFType,NFType,1740559247,1740559247,,"2025-06-03 10:22:10","2025-06-03 10:22:10"
